key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
4774,P-72399,Kaye,Mark-Anthony,1994-12-02,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mark-Anthony_Kaye
4782,P-27079,Kechrida,Wajdi,1995-11-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Wajdi_Kechrida
4787,P-11933,Kehrer,Thilo,1996-09-21,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Thilo_Kehrer
4833,P-97838,Khalilzadeh,Shojae,1989-05-14,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Shojae_Khalilzadeh
4842,P-42223,Khazri,Wahbi,1991-02-08,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Wahbi_Khazri
4843,P-32949,Kheder,Musab,1993-01-01,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Musab_Kheder
4845,P-21865,Khenissi,Taha Yassine,1992-01-06,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Taha_Yassine_Khenissi
4851,P-12810,Khoukhi,Boualem,1990-07-09,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Boualem_Khoukhi
4915,P-42523,Kim,Seung-gyu,1990-09-30,0,1,0,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Kim_Seung-gyu
4932,P-07259,Kim,Young-gwon,1990-02-27,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Kim_Young-gwon
4937,P-30316,Kimmich,Joshua,1995-02-08,0,0,1,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Joshua_Kimmich
4940,P-53409,King,Joel,2000-10-30,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Joel_King
4966,P-44780,Kiwior,Jakub,2000-02-15,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Jakub_Kiwior
4969,P-14988,Kjær,Simon,1989-03-26,0,0,1,0,0,3,"2010, 2018, 2022",https://en.wikipedia.org/wiki/Simon_Kj%C3%A6r
4970,P-42078,Klaassen,Davy,1993-02-21,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Davy_Klaassen
4985,P-89863,Klostermann,Lukas,1996-06-03,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Lukas_Klostermann
5004,P-06076,Kobel,Gregor,1997-12-06,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Gregor_Kobel
5015,P-38800,Köhn,Philipp,1998-04-02,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Philipp_K%C3%B6hn
5018,P-37294,Koke,not applicable,1992-01-08,0,0,0,1,0,3,"2014, 2018, 2022","https://en.wikipedia.org/wiki/Koke_(footballer,_born_1992)"
5031,P-92987,Kolo Muani,Randal,1998-12-05,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Randal_Kolo_Muani
5042,P-86920,Konaté,Ibrahima,1999-05-25,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Ibrahima_Konat%C3%A9
5049,P-85670,Koné,Ismaël,2002-06-16,0,0,0,1,0,1,2022,"https://en.wikipedia.org/wiki/Isma%C3%ABl_Kon%C3%A9_(soccer,_born_2002)"
5059,P-35705,Koopmeiners,Teun,1998-02-28,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Teun_Koopmeiners
5084,P-80738,Kostić,Filip,1992-11-01,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Filip_Kosti%C4%87
5095,P-47321,Koulibaly,Kalidou,1991-06-20,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Kalidou_Koulibaly
5097,P-78484,Koundé,Jules,1998-11-12,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Jules_Kound%C3%A9
5099,P-55140,Kouyaté,Cheikhou,1989-12-21,0,0,1,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Cheikhou_Kouyat%C3%A9
5107,P-07670,Kovačić,Mateo,1994-05-06,0,0,0,1,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Mateo_Kova%C4%8Di%C4%87
5130,P-65182,Kramarić,Andrej,1991-06-19,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Andrej_Kramari%C4%87
5154,P-82877,Kristensen,Rasmus,1997-07-11,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Rasmus_Kristensen
5174,P-45449,Krychowiak,Grzegorz,1990-01-29,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Grzegorz_Krychowiak
5180,P-39942,Kubo,Takefusa,2001-06-04,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Takefusa_Kubo
5188,P-23821,Kudus,Mohammed,2000-08-02,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mohammed_Kudus
5199,P-29115,Kunde,Pierre,1995-07-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Pierre_Kunde
5204,P-05864,Kuol,Garang,2004-09-15,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Garang_Kuol
5231,P-92252,Kyereh,Daniel-Kofi,1996-03-08,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Daniel-Kofi_Kyereh
5234,P-57511,Kyung-won,Kwon,1992-01-31,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Kwon_Kyung-won
5254,P-29063,Laïdouni,Aïssa,1996-12-13,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/A%C3%AFssa_La%C3%AFdouni
5269,P-12913,Lamptey,Tariq,2000-09-30,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Tariq_Lamptey
5281,P-57903,Lang,Noa,1999-06-17,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Noa_Lang
5290,P-99025,Laporte,Aymeric,1994-05-27,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Aymeric_Laporte
5300,P-01925,Larin,Cyle,1995-04-17,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Cyle_Larin
5317,P-42390,Laryea,Richie,1995-01-07,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Richie_Laryea
5351,P-54211,Lazović,Darko,1990-09-15,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Darko_Lazovi%C4%87
5360,P-27349,Leão,Rafael,1999-06-10,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Rafael_Le%C3%A3o
5365,P-35837,Leckie,Mathew,1991-02-04,0,0,0,0,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Mathew_Leckie
5381,P-93920,Lee,Jae-sung,1992-08-10,0,0,0,1,0,2,"2018, 2022","https://en.wikipedia.org/wiki/Lee_Jae-sung_(footballer,_born_1992)"
5458,P-24982,Levitt,Dylan,2000-11-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Dylan_Levitt
5460,P-00549,Lewandowski,Robert,1988-08-21,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Robert_Lewandowski
5513,P-70516,Lindstrøm,Jesper,2000-02-29,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jesper_Lindstr%C3%B8m
5533,P-31643,Livaja,Marko,1993-08-26,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Marko_Livaja
5534,P-99988,Livaković,Dominik,1995-01-09,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Dominik_Livakovi%C4%87
5546,P-86871,Llorente,Marcos,1995-01-30,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Marcos_Llorente
5547,P-30711,Lloris,Hugo,1986-12-26,0,1,0,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Hugo_Lloris
5553,P-34567,Lockyer,Tom,1994-12-03,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Tom_Lockyer
5572,P-75522,Long,Aaron,1992-10-12,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Aaron_Long_(soccer)
5587,P-01994,López,Douglas,1998-09-21,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Douglas_L%C3%B3pez
5615,P-37001,Loum,Mamadou,1996-12-30,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mamadou_Loum
5621,P-56297,Lovren,Dejan,1989-07-05,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Dejan_Lovren
5627,P-24705,Lozano,Hirving,1995-07-30,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Hirving_Lozano
5649,P-72637,Lukaku,Romelu,1993-05-13,0,0,0,0,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Romelu_Lukaku
5650,P-78056,Lukić,Saša,1996-08-13,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Sa%C5%A1a_Luki%C4%87
5688,P-38981,Maâloul,Ali,1990-01-01,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Ali_Ma%C3%A2loul
5690,P-61979,Mabil,Awer,1995-09-15,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Awer_Mabil
5692,P-71343,Mac Allister,Alexis,1998-12-24,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Alexis_Mac_Allister
5700,P-44328,Machino,Shuto,1999-09-30,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Shuto_Machino
5710,P-20087,Maclaren,Jamie,1993-07-29,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Jamie_Maclaren
5715,P-95181,Maddison,James,1996-11-23,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/James_Maddison
5717,P-63532,Madibo,Assim,1996-10-22,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Assim_Madibo
5723,P-20388,Madu,Abdullah,1993-07-15,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Abdullah_Madu
5725,P-30206,Maeda,Daizen,1997-10-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Daizen_Maeda
5726,P-39995,Mæhle,Joakim,1997-05-20,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Joakim_M%C3%A6hle
5744,P-02465,Maguire,Harry,1993-03-05,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Harry_Maguire
5768,P-64353,Majer,Lovro,1998-01-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Lovro_Majer
5778,P-89598,Maksimović,Nemanja,1995-01-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Nemanja_Maksimovi%C4%87
5780,P-78630,Malacia,Tyrell,1999-08-17,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Tyrell_Malacia
5803,P-36638,Manaf Nurudeen,Abdul,1999-02-08,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Abdul_Manaf_Nurudeen
5806,P-69594,Mandanda,Steve,1985-03-28,0,1,0,0,0,3,"2010, 2018, 2022",https://en.wikipedia.org/wiki/Steve_Mandanda
5889,P-31133,Mário,João,1993-01-19,0,0,0,1,0,2,"2018, 2022","https://en.wikipedia.org/wiki/Jo%C3%A3o_M%C3%A1rio_(footballer,_born_January_1993)"
5909,P-25904,Marou,Souaibou,2000-12-03,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Souaibou_Marou
5913,P-76060,Marquinhos,not applicable,1994-05-14,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Marquinhos
5923,P-49482,Martín,Henry,1992-11-18,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Henry_Mart%C3%ADn
5924,P-70483,Martinelli,Gabriel,2001-06-18,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Gabriel_Martinelli
5926,P-39281,Martínez,Carlos,1999-03-30,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Carlos_Mart%C3%ADnez_(footballer,_born_1999)"
5927,P-13162,Martínez,Emiliano,1992-09-02,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Emiliano_Mart%C3%ADnez
5935,P-81505,Martínez,Lautaro,1997-08-22,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Lautaro_Mart%C3%ADnez
5936,P-23070,Martínez,Lisandro,1998-01-18,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Lisandro_Mart%C3%ADnez
5982,P-37189,Matarrita,Rónald,1994-07-09,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/R%C3%B3nald_Matarrita
5993,P-25989,Mathlouthi,Aymen,1984-09-14,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Aymen_Mathlouthi
6028,P-09614,Mazraoui,Noussair,1997-11-14,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Noussair_Mazraoui
6033,P-80930,Mbaizo,Olivier,1997-08-15,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Olivier_Mbaizo
6035,P-64077,Mbappé,Kylian,1998-12-20,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
6037,P-39394,Mbeumo,Bryan,1999-08-07,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Bryan_Mbeumo
6073,P-51406,McGree,Riley,1998-11-02,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Riley_McGree
6079,P-68952,McKennie,Weston,1998-08-28,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Weston_McKennie
6133,P-48887,Mejbri,Hannibal,2003-01-21,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hannibal_Mejbri
6146,P-11495,Mena,Ángel,1988-01-21,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/%C3%81ngel_Mena
6151,P-87003,Mendes,Nuno,2002-06-19,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer,_born_2002)"
6159,P-56839,Méndez,Sebas,1997-04-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Sebas_M%C3%A9ndez
6170,P-45399,Mendy,Édouard,1992-03-01,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/%C3%89douard_Mendy
6171,P-11718,Mendy,Formose,2001-01-02,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Formose_Mendy_(footballer,_born_2001)"
6172,P-96697,Mendy,Nampalys,1992-06-23,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Nampalys_Mendy
6178,P-28517,Mensah,Gideon,1998-07-18,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Gideon_Mensah_(footballer,_born_1998)"
6185,P-74888,Mepham,Chris,1997-11-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Chris_Mepham
6191,P-81706,Meriah,Yassine,1993-07-02,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Yassine_Meriah
6198,P-84852,Mertens,Dries,1987-05-06,0,0,0,0,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Dries_Mertens
6204,P-26637,Meshaal,Mostafa,2001-03-28,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mostafa_Meshaal_(footballer)
6207,P-14758,Messi,Lionel,1987-06-24,0,0,0,0,1,5,"2006, 2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Lionel_Messi
6216,P-22930,Meunier,Thomas,1991-09-12,0,0,1,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Thomas_Meunier
6239,P-10313,Mignolet,Simon,1988-03-06,0,1,0,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Simon_Mignolet
6261,P-57535,Milenković,Nikola,1997-10-12,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Nikola_Milenkovi%C4%87
6264,P-12381,Milik,Arkadiusz,1994-02-28,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Arkadiusz_Milik
6265,P-27744,Milinković-Savić,Sergej,1995-02-27,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Sergej_Milinkovi%C4%87-Savi%C4%87
6266,P-24245,Milinković-Savić,Vanja,1997-02-20,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Vanja_Milinkovi%C4%87-Savi%C4%87
6269,P-55590,Militão,Éder,1998-01-18,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/%C3%89der_Milit%C3%A3o
6275,P-00809,Millar,Liam,1999-09-27,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Liam_Millar
6280,P-31806,Miller,Kamal,1997-05-16,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Kamal_Miller
6294,P-14360,Min-jae,Kim,1996-11-15,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Kim_Min-jae_(footballer)
6295,P-97485,Min-kyu,Song,1999-09-12,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Song_Min-kyu_(footballer)
6299,P-05559,Minamino,Takumi,1995-01-16,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Takumi_Minamino
6326,P-22633,Mitoma,Kaoru,1997-05-20,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Kaoru_Mitoma
6329,P-85696,Mitrović,Aleksandar,1994-09-16,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87
6330,P-19069,Mitrović,Stefan,1990-05-22,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Stefan_Mitrovi%C4%87_(footballer,_born_1990)"
6347,P-82143,Mladenović,Filip,1991-08-15,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Filip_Mladenovi%C4%87
6360,P-29491,Modrić,Luka,1985-09-09,0,0,0,1,0,4,"2006, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Luka_Modri%C4%87
6368,P-15566,Mohamedi,Munir,1989-05-10,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Munir_Mohamedi
6369,P-01077,Mohammad,Ismaeel,1990-04-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Ismaeel_Mohammad
6370,P-74098,Mohammadi,Milad,1993-09-29,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Milad_Mohammadi
6375,P-84382,Moharrami,Sadegh,1996-03-01,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Sadegh_Moharrami
6389,P-84430,Molina,Nahuel,1998-04-06,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Nahuel_Molina
6416,P-36212,Montes,César,1997-02-24,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/C%C3%A9sar_Montes
6420,P-91431,Montiel,Gonzalo,1997-01-01,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Gonzalo_Montiel
6428,P-07233,Moon-hwan,Kim,1995-08-01,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Kim_Moon-hwan
6433,P-10657,Moore,Kieffer,1992-08-08,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Kieffer_Moore
6436,P-48265,Moore,Shaq,1996-11-02,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Shaq_Moore
6440,P-95847,Mooy,Aaron,1990-09-15,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Aaron_Mooy
6455,P-29274,Morata,Álvaro,1992-10-23,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata
6464,P-21208,Moreno,Héctor,1988-01-17,0,0,1,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/H%C3%A9ctor_Moreno
6482,P-75751,Morita,Hidemasa,1995-05-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hidemasa_Morita
6487,P-69082,Morrell,Joe,1997-01-03,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Joe_Morrell
6489,P-77402,Morris,Jordan,1994-10-26,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Jordan_Morris
6514,P-04137,Moukoko,Youssoufa,2004-11-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Youssoufa_Moukoko
6515,P-90012,Mount,Mason,1999-01-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mason_Mount
6530,P-25741,Msakni,Youssef,1990-10-28,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Youssef_Msakni
6557,P-28154,Müller,Thomas,1989-09-13,0,0,0,1,1,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Thomas_M%C3%BCller
6564,P-54495,Muneer,Khalid,1998-02-24,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Khalid_Muneer
6574,P-17048,Muntari,Mohammed,1993-12-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Mohammed_Muntari
6594,P-59571,Musah,Yunus,2002-11-29,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Yunus_Musah
6596,P-47182,Musiala,Jamal,2003-02-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jamal_Musiala
6598,P-10014,Muslera,Fernando,1986-06-16,0,1,0,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Fernando_Muslera
6621,P-66635,N'Diaye,Moussa,2002-06-18,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Moussa_N%27Diaye_(footballer,_born_2002)"
6645,P-26303,Nagatomo,Yuto,1986-09-12,0,0,1,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Yuto_Nagatomo
6672,P-92891,Name,Moustapha,1995-05-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Moustapha_Name
6700,P-81392,Navas,Keylor,1986-12-15,0,1,0,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Keylor_Navas
6714,P-33958,Ndiaye,Iliman,2000-03-06,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Iliman_Ndiaye
6742,P-49454,Nelsson,Victor,1998-10-14,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Victor_Nelsson
6759,P-19408,Neuer,Manuel,1986-03-27,0,1,0,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Manuel_Neuer
6763,P-22983,Neves,Rúben,1997-03-13,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/R%C3%BAben_Neves
6766,P-87008,Neymar,not applicable,1992-02-05,0,0,0,0,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Neymar
6768,P-27913,Ngamaleu,Moumi,1994-07-09,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Moumi_Ngamaleu
6770,P-22927,Ngapandouetnbu,Simon,2003-04-12,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Simon_Ngapandouetnbu
6776,P-32773,Ngom Mbekeli,Jerome,1998-09-30,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Jerome_Ngom_Mbekeli
6780,P-17784,Niazmand,Payam,1995-04-06,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Payam_Niazmand
6836,P-68058,Nkoudou,Georges-Kévin,1995-02-13,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Georges-K%C3%A9vin_Nkoudou
6837,P-93209,Nkoulou,Nicolas,1990-03-27,0,0,1,0,0,3,"2010, 2014, 2022",https://en.wikipedia.org/wiki/Nicolas_Nkoulou
6855,P-82000,Noppert,Andries,1994-04-07,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Andries_Noppert
6867,P-56182,Nørgaard,Christian,1994-03-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Christian_N%C3%B8rgaard
6876,P-42215,Nourollahi,Ahmad,1993-02-01,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Ahmad_Nourollahi
6888,P-39239,Nsame,Jean-Pierre,1993-05-01,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Jean-Pierre_Nsame
6889,P-62618,Ntcham,Olivier,1996-02-09,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Olivier_Ntcham
6893,P-57759,Nunes,Matheus,1998-08-27,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Matheus_Nunes
6894,P-18885,Núñez,Darwin,1999-06-24,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Darwin_N%C3%BA%C3%B1ez
6950,P-80826,Ochoa,Guillermo,1985-07-13,0,1,0,0,0,5,"2006, 2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Guillermo_Ochoa
6960,P-08359,Odoi,Denis,1988-05-27,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Denis_Odoi
6989,P-85577,Okafor,Noah,2000-05-24,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Noah_Okafor
7026,P-90796,Olivera,Mathías,1997-10-31,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Math%C3%ADas_Olivera
7034,P-40007,Olmo,Dani,1998-05-07,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Dani_Olmo
7035,P-82313,Olsen,Andreas Skov,1999-12-29,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Andreas_Skov_Olsen
7057,P-75926,Omlin,Jonas,1994-01-10,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Jonas_Omlin
7059,P-21652,Onana,Amadou,2001-08-16,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Amadou_Onana
7060,P-67127,Onana,André,1996-04-02,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Andr%C3%A9_Onana
7065,P-36707,Ondoua,Gaël,1995-11-04,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Ga%C3%ABl_Ondoua
7082,P-70691,Openda,Loïs,2000-02-16,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Lo%C3%AFs_Openda
7104,P-26942,Oršić,Mislav,1992-12-29,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Mislav_Or%C5%A1i%C4%87
7131,P-27541,Osorio,Jonathan,1992-06-12,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jonathan_Osorio
7145,P-49114,Otamendi,Nicolás,1988-02-12,0,0,1,0,0,3,"2010, 2018, 2022",https://en.wikipedia.org/wiki/Nicol%C3%A1s_Otamendi
7147,P-78787,Otávio,not applicable,1995-02-09,0,0,0,1,0,1,2022,"https://en.wikipedia.org/wiki/Ot%C3%A1vio_(footballer,_born_1995)"
7148,P-99177,Otayf,Abdullah,1992-08-03,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Abdullah_Otayf
7158,P-40619,Ounahi,Azzedine,2000-04-19,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Azzedine_Ounahi
7163,P-10740,Oviedo,Bryan,1990-02-18,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Bryan_Oviedo
7169,P-70145,Owusu,Elisha,1997-11-07,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Elisha_Owusu
7183,P-49934,Pacho,William,2001-10-16,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/William_Pacho
7206,P-04237,Palacios,Diego,1999-07-12,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Diego_Palacios
